DRUGid,code,name,unit,alias,py,wb,isClassical,SPETid,illustration,createDay,optrid,state
3807732c-b1ef-4f3a-b967-a7f92c71bd5d,4005,乌贼骨,克, ,wzg,qmm,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
3347ff55-12a3-4af2-8630-db6dbcd23f61,4006,旱莲草,克, ,hlc,jaa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
33234946-501f-403b-8e90-b254d5172bf4,4008,煅瓦楞子,克, ,dwlz,ogsb,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
5c9de415-d1c3-487a-815a-c1189b47c480,4009,淮山药,克, ,hsy,ima,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
cc8fcd9a-939c-4fc9-ba02-c2ea15c50044,4010,生石膏,克, ,ssg,tdy,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a68243ea-9f16-4f68-8fcd-277c22c1b4b1,4012,泽泻,克, ,zx,ii,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
72e3b781-56b7-4bea-8ab1-17a35d5167f6,4013,生龙骨,克, ,slg,tdm,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
b6049168-f98d-4f51-954f-27c514918d04,4014,炙内金,克, ,znj,qmq,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
e3f55359-79e8-4e59-b4c0-71c39f53c519,4015,天麻,克, ,tm,gy,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
aa8d2aed-49bc-4ae3-b6ea-fa2225f7e819,4016,炒杜仲,克, ,cdz,osw,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
f275ff1c-1708-4d08-b6b8-5bf1ccef344a,4018,天冬,克, ,td,gt,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a9145ade-46e0-460d-9c95-e9aab515a625,4022,制大黄,克, ,zdh,rda,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
f4f1ef44-422f-43f8-bfea-04b03cb65ffc,4024,蝉衣,克, ,cy,jy,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
757d988d-a899-4a7b-965a-33b2a114e88e,4025,牡丹皮,克, ,mdp,tmh,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
e6f8f6c9-6ba2-4364-8375-961dc08002b9,4027,制附子,克, ,zfz,rbb,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
f7c89d8c-ea84-4621-8397-33f7a28246e3,4031,木香,克, ,mx,st,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
d6a5f502-3230-4239-ba2a-43bc170c4262,4033,海浮石,克, ,hfs,iid,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
dc0b2cd1-ab98-4ada-92ec-afbdc2886a21,4035,广郁金,克, ,gyj,ydq,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
d0e11a1d-55c6-4212-8cfd-7f08cc5ed097,4037,乌梢蛇,克, ,wss,qsj,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
54c9a57f-1ff1-443a-b6b1-c5d8064e8ede,4038,姜半夏,克, ,jbx,uud,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
3a0e00cb-44ca-4e93-a9e8-4b365f61a32b,4040,香加皮,克, ,xjp,tlh,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
6eee09cb-6bcb-4b6a-b2e9-edefaa0312e5,4041,桔梗,克, ,jg,ss,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
da97577b-e85f-437f-8f24-f597cc6f98f3,4045,前胡,克, ,qh,ud,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
51c7b9e8-d27f-4359-bc8c-561b34979eb2,4048,秦皮,克, ,qp,dh,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
9482d83a-6199-49e0-b7be-3bdcb4548897,4049,制香附,克, ,zxf,rtb,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
2bba1904-1a9b-42fe-920e-656512279167,4050,青黛粉,克, ,qdf,iwo,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
3d7a2fba-72cb-4965-af49-a74f3c3ea514,4051,白鲜皮,克, ,bxp,rqh,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
010df838-0067-4521-a16f-ee713772ab88,4052,制首乌,克, ,zsw,ruq,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
b0e1bd75-85ec-4c66-82f5-1fbbe720d61d,4053,龙胆草,克, ,ldc,dea,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
77d891e2-be1f-4e64-a317-5ab7911a9ddb,4054,广地龙,克, ,gdl,yfd,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
3ec9cff8-431d-4931-ad49-7a84ac1fe125,4057,炙远志,克, ,zyz,qff,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
3328ce40-d7d7-48a9-83af-ce667edf7f9a,4062,玉竹,克, ,yz,gt,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
243b80b6-77d7-42d0-bb1e-bf8dce19c0d0,4063,炒六曲,克, ,clq,oum,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
95e8938b-2cbd-495d-9860-f4ad90d2f83f,4064,防风,克, ,ff,bm,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
943f819c-e0e5-4d7d-941e-c6de243c0210,4066,琥珀粉,克, ,hpf,g,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
78f072a7-ced5-48ff-8001-6e6f0e4398d9,4067,沉香粉,克, ,cxf,ito,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
9fc72efc-d0c1-44c1-8d2d-ce7d0d15990c,4068,炙紫苑,克, ,zzy,qha,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
7d783b4a-a405-4b7d-9996-7d8c7bbdbc20,4069,赤芍,克, ,cs,fa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
c0e0a5d8-c76e-4a13-9e51-711ba90ea84f,4073,羌活,克, ,qh,ui,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
f2a325cf-d94c-4b37-9322-300a6a8b5ca9,4078,制川乌,克, ,zcw,rkq,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
64b31b17-bdc2-4d15-92a2-08c6b3c4d3c1,4081,桑寄生,克, ,sjs,cpt,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
260f4e6d-f7ed-498d-92af-bd939cc7630d,4082,紫河车,克, ,zhc,hil,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
319460d2-e1d0-496b-b354-26bcde8153f2,4084,苍术,克, ,cs,as,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
c2dd158b-8c36-45a2-97aa-23b824cc4dfc,4089,露蜂房,克, ,lff,fjy,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
fa65abc2-4b59-460a-9a4c-266398454a8b,4091,拳参,克, ,qs,uc,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
22500bad-1b10-48f6-a178-4115bf213c3b,2193,桂圆肉,克, ,gyr,slm,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
038ece8f-33af-4299-8558-dd81fe7eed35,2194,茅莓根,克, ,mmg,aas,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
19e8a747-cb51-4e56-bf2e-099a44bb9d87,2195,茶树根,克, ,csg,ass,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
bcfdb833-23fd-4892-bf85-852158918fed,2196,番泻叶,克, ,fxy,tik,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
27235e17-0491-4696-8461-f5ded946d52b,2197,药袋,只, ,yd,aw,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
473cc4cc-ec03-492b-8387-b1d2f8924e44,2198,胡颓根,克, ,htg,dts,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
adab3014-ff54-4401-85a0-c90bd284eced,2200,藤藜根,克, ,tlg,aas,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
df287a1f-0fc5-435d-a2e2-1f0ae67c5518,2201,八角莲根,克, ,bjlg,wqas,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
7c2ef28c-2aae-4e49-b28d-114eeceb176a,2202,红藤,克, ,ht,xa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
96206c43-db1e-40bb-b2ff-174be4a61e4e,2203,牛黄,克, ,nh,ra,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
43424892-9187-4eeb-8df8-c35e529129d1,2204,高丽叁精,克, ,glsj,ygco,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
427836f1-73c1-48fd-982e-01131aa5cf80,2205,岗稔根,克, ,grg,lmts,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
64ef4664-5e29-4936-a228-84d37270d982,2207,羊乳根,克, ,yrg,ues,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
da7818c4-0dc8-4ca8-a52f-346c17fd4f79,2208,野葡萄藤,克, ,yptt,jaaa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
67012443-ebbb-49f3-a393-59a97181b9ae,2209,血余炭,克, ,xyt,twd,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
41f791ba-af3d-42c2-8f0c-517c6976d137,2210,海金沙,克, ,hjs,iqi,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
9372438a-eaa4-4929-812a-0730b3fdc9f7,2211,灶心土,克, ,zxt,onf,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
ed5dcf57-fabb-4fc7-af56-e6b3b3c333c4,2212,菝葜,克, ,bq,aa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
32353738-af8f-4804-9f77-99085523aca3,2213,参叶,克, ,sy,ck,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
092d332e-110f-4d35-99c1-39fcf31cbc78,2214,香樟木,克, ,xzm,tss,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
f8a15d7e-4936-4409-ae2d-d80b544bc441,2215,桑螵蛸,克, ,sps,cjj,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
5e59dcb1-e6de-4dbd-932c-e510fbeb9273,2216,荷叶,克, ,hy,ak,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
68ede09f-3bca-4d2d-aeac-49f8bfa062b2,2217,代赭石,克, ,dzs,wfd,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
ef1ae904-c253-4912-a072-6ee8a9847928,2218,荷梗,克, ,hg,as,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
1c2a2d4c-55fd-497d-a1ac-3b3d64a4c66a,2219,赤石脂,克, ,csz,fde,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
63dfc171-6c49-4f03-9561-1ad39e637e69,2220,桃树胶,克, ,tsj,sse,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
fc746e29-0109-43fa-be6b-9fc78a1d71a5,2221,荷蒂,克, ,hd,aa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
5f356505-b4b3-41fa-bc8b-e5c67421f5bf,2222,桔叶,克, ,jy,sk,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
41034414-1f5f-48de-a9b3-2c57051f288f,2223,扦扦活,克, ,qqh,rri,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
1eebaf93-3fca-4d78-8a89-2a9f3ca1fc2f,2224,石楠叶,克, ,sny,dsk,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a969b996-13bf-4861-81c8-4299760be5dc,2225,芙蓉叶,克, ,fry,aak,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
f0e2688d-89d3-4718-a383-4eafbdca12c3,2226,铁树叶,克, ,tsy,qsk,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
b4cfc4f8-ec47-458d-ad6b-48714ffe229b,2227,七叶一枝花,克, ,qyyzh,akgsa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
daed27c4-577b-4ac3-9605-dbac055da118,2228,艾叶,克, ,ay,ak,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
270b561d-20c6-4e4c-83df-f5e29aa5c32e,2229,鸟不宿,克, ,nbs,qgp,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
9e60745d-2d87-433e-a48d-cd160264f4f1,2230,艾叶炭,克, ,ayt,akm,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
6e3a60ef-389a-42d4-a320-14fec1be3ac7,2231,蛇六谷,克, ,slg,juw,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
b20061a0-f650-405f-a44f-a7a3be202f15,2232,蛇舌草,克, ,ssc,jta,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
9b63b788-d1d5-420e-9f38-0e02a59478ad,2233,枸桔梨,克, ,gjl,sst,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a781acb4-6a1a-412d-acee-0eb50bc572e8,2234,猫人参,克, ,mrs,qwc,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
4aad79e4-ed08-4655-8912-be05e73890b9,2235,寻骨风,克, ,xgf,vmm,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
5722803d-9cb0-442a-bea6-1c2484b29a55,2236,薜荔果,克, ,blg,aaj,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
d5dc3ce4-61ce-4d9b-b25d-3959903afd5f,2237,冰球子,克, ,bqz,ugb,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
33a856e0-e54c-42bd-8b77-7bfc3eec7007,2238,南瓜蒂,克, ,ngd,fra,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
9175d4a6-f7e2-4c62-8509-7d187635007c,2239,天仙藤,克, ,txt,gwa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
7c5b2796-81bc-4226-8292-15650dc04b83,2240,白槿花,克, ,bjh,rsa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
976599d0-b6bd-4891-893d-72265dc78d34,2241,苦甘草,克, ,kgc,aaa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
1b2f58bc-3203-4f27-8b78-e85d5b8b6da3,2242,茅针花,克, ,mzh,aqa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
292e77f6-8767-4a4a-a015-bda781aef8f7,2243,海金沙藤,克, ,hjst,iqia,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
db8c0afb-537b-4f4e-99fd-28a518e50226,2244,望江南,克, ,wjn,yif,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
5202a9e8-93b4-4aee-bf78-acf07848cb31,2245,金蝉花,克, ,jch,qja,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
65089597-7311-458e-ad0a-9bdeb73cdd0f,2246,梗通草,克, ,gtc,sca,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
5f3201ee-df11-4077-bc2f-30b205a8acb5,2247,蚕豆花,克, ,cdh,gga,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
0e9cf24f-884e-4da6-ad2a-3d77f1e08d9f,2248,臭梧桐叶,克, ,cwty,tssk,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
6cba3bf2-85d5-44dd-9e28-c1c4effafabe,2249,徐长卿,克, ,xcq,ttq,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
9b7352ae-3d3f-495d-a0bf-e4e51bc624b7,2250,淡豆豉,克, ,ddc,igg,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
485c269e-bf43-4a61-be6d-bbbb292f6d4c,1896,紫苏,克, ,zs,ha,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a753ebb2-66af-4f55-91dc-00da4a08a31c,1897,草乌,克, ,cw,aq,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
22583b78-20d3-470b-8872-42ce6b3899e9,1898,乌药,克, ,wy,qa,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
f59b5bfa-0bad-42f0-8260-79bf03a84db6,1899,僵蚕,克, ,jc,wg,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
13a57fba-09e5-4a68-8b11-71d12609414f,1900,西河柳,克, ,xhl,sis,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
13f4d65f-09a7-43b2-a3d2-67f3aad6456e,1901,蝉蜕,克, ,ct,jj,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
e775345b-6a30-4c97-81a3-139524e615f6,1902,藁本,克, ,gb,as,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
857d7fe1-120e-4f62-b474-c994e21000d2,1903,蚕砂,克, ,cs,gd,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
1a870507-c20c-4b0f-a45e-42a16f3169c1,1904,葛根,克, ,gg,as,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
d3639f2c-39a2-4e9d-81cb-1b2fb9383256,1905,急性子,克, ,jxz,qnb,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
29d460ce-d987-466d-a3ef-54300276b4f6,1906,莪术,克, ,es,as,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
08a6214f-9318-4fef-a6bf-2e785884b399,1907,鸡眼草,克, ,jyc,cha,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a51a6d46-109c-4bdc-8d5d-286d80c907d7,1908,蚕茧,克, ,cj,ga,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a549d128-16e8-495e-bb97-1743f0a6e594,1909,南星,克, ,nx,fj,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
2d6936ee-3ee1-460c-960f-84ebbae06149,1910,穿山甲,克, ,csj,pml,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
6a7983a5-4f6a-4bdf-91e8-66a0b2cf123a,1911,胆南星,克, ,dnx,efj,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
6deda17a-251f-43db-885c-f193472f64a8,1912,乌蛸蛇,克, ,wss,qjj,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
8f53eef1-437c-498a-89ce-960fa8932cc1,1913,板兰根,克, ,blg,sus,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
5b84a9b7-8a6e-4682-b194-eb8e8ab0a21b,1914,蔓荆子,克, ,mjz,aab,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a38f11df-4958-4827-a10b-6b97196cb138,1915,三棱,克, ,sl,ds,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
e90ec909-63a2-4112-8a51-25a0d3187cfb,1916,蕲蛇,克, ,qs,aj,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
693c9bb4-c69a-485f-b0e1-15777e41b0e5,1917,绞股兰,克, ,jgl,xeu,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
f15e29c9-13d3-41b3-abe0-701a0184b973,1918,蛇蜕,克, ,st,jj,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
5d31fa5d-e113-4d77-9570-1e1cbf53658f,1919,山奈,克, ,sn,md,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
1d4d0c33-ab19-4c89-a31d-3b28049a342e,1920,全蝎,克, ,qx,wj,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
4687b977-8bcb-4fe9-941e-0153d5e67a53,1921,大狼把草,克, ,dlbc,dqra,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
7be520da-dc0b-445c-935c-483add9886ac,1922,射干,克, ,sg,tf,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
d292d5c5-b344-4eba-bf1b-04c4f03330b4,1923,地鳖虫,克, ,dbc,fuj,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
14b5f2bb-66ff-4b3a-8b17-b29612dcee5b,1924,高良姜,克, ,glj,yyu,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
0859b2ba-7958-4902-8342-ac3ee9e80203,1925,地龙,克, ,dl,fd,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
14f1cd58-1f03-4aef-b93b-9ef671805cb0,1927,干姜,克, ,gj,fu,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
4c35bc0e-3ae9-4217-b593-d9af599fafc2,1928,夜明砂,克, ,yms,yjd,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
08a746e7-2c56-49b1-88db-edee74812ed3,1929,野薄荷,克, ,ybh,jaa,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
4b42fad2-3f28-4096-af5a-33acdf93d132,1930,炮姜,克, ,pj,ou,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
aeede8a9-0dc7-4f71-a4be-746d5af25099,1931,五灵脂,克, ,wlz,gve,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
ace792f4-9cd9-4fbe-ac91-bde5ea67b140,1932,川楝子,克, ,clz,ksb,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
1147480d-d23a-4444-9d50-f1a381b0f691,1933,铁扁担,克, ,tbd,qyr,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
23f7fabf-51a6-403c-89cb-8f12c30b6920,1934,姜皮,克, ,jp,uh,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
442df39f-b967-46cb-93c6-16c57bd73557,1935,刺猬皮,克, ,cwp,gqh,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
bb491b0c-c9cf-4824-b6f0-c4d0985ecf34,1936,竹茹,克, ,zr,ta,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
304108e5-5e7a-4e73-9080-e70d29988d32,1937,九香虫,克, ,jxc,vtj,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
c620c5ea-ce0d-4011-828f-ec1cd866e7e1,1938,胡芦巴,克, ,hlb,dac,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
dcdb29bb-3406-4061-9918-4d054c49deb3,1940,蜈蚣,克, ,wg,jj,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
e559c55d-339c-41d3-9fd4-bb2167006fd7,1941,韭菜子,克, ,jcz,dab,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
160bb727-be99-4dc7-8f3c-b8ae7a69f515,1942,天龙,克, ,tl,gd,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
890cd38e-acd2-42a9-b1c7-5507ae756162,1943,川萆薢,克, ,cb,ka,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
0ccf072c-8802-42ee-aed2-4951a3f8d46e,1944,桂枝,克, ,gz,ss,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
0581e6a1-32dc-4c34-9d09-fa395b06f776,1945,川蓼子,克, ,clz,kab,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
